month,atoll_code,atoll_label,establishment_type,amount_mvr
2019-05-01,Dh,Dh.,Resorts,2715028.62
2019-05-01,Dh,Dh.,Guesthouse,367.68
2019-06-01,Dh,Dh.,Resorts,2511791.10
2019-06-01,Dh,Dh.,Guesthouse,552.60
2019-07-01,Dh,Dh.,Resorts,2390607.12
2019-07-01,Dh,Dh.,Guesthouse,597.09
2019-08-01,Dh,Dh.,Resorts,3177594.54
2019-08-01,Dh,Dh.,Guesthouse,183.84
2019-09-01,Dh,Dh.,Resorts,3248273.28
2019-09-01,Dh,Dh.,Guesthouse,1010.46
2019-10-01,Dh,Dh.,Resorts,4276158.36
2019-11-01,Dh,Dh.,Resorts,3873914.88
2019-12-01,Dh,Dh.,Resorts,4935169.56
2020-01-01,Dh,Dh.,Resorts,5990972.64
2020-02-01,Dh,Dh.,Resorts,5810231.94
2020-02-01,Dh,Dh.,Guesthouse,6848.04
2020-03-01,Dh,Dh.,Resorts,4502371.50
2020-03-01,Dh,Dh.,Guesthouse,2061.45
2020-04-01,Dh,Dh.,Resorts,2501027.04
2020-05-01,Dh,Dh.,Resorts,215746.56
2020-06-01,Dh,Dh.,Resorts,24758.76
2020-07-01,Dh,Dh.,Resorts,336765.46
2020-08-01,Dh,Dh.,Resorts,491855.19
2020-08-01,Dh,Dh.,Guesthouse,2210.40
2020-09-01,Dh,Dh.,Resorts,719851.91
2020-10-01,Dh,Dh.,Resorts,760196.87
2020-11-01,Dh,Dh.,Resorts,2155485.63
2020-12-01,Dh,Dh.,Resorts,1698877.22
2021-01-01,Dh,Dh.,Resorts,4503083.64
2021-02-01,Dh,Dh.,Resorts,5544381.28
2021-03-01,Dh,Dh.,Resorts,5716552.62
2021-04-01,Dh,Dh.,Resorts,5339939.76
2021-05-01,Dh,Dh.,Resorts,4047984.54
2021-06-01,Dh,Dh.,Resorts,3290858.88
2021-07-01,Dh,Dh.,Resorts,2441642.40
2021-08-01,Dh,Dh.,Resorts,4623403.08
2021-09-01,Dh,Dh.,Resorts,3746732.04
2021-09-01,Dh,Dh.,Guesthouse,4415.04
2021-10-01,Dh,Dh.,Resorts,2704559.02
2021-10-01,Dh,Dh.,Guesthouse,11735.10
2021-11-01,Dh,Dh.,Resorts,4500708.28
2021-11-01,Dh,Dh.,Guesthouse,690.75
2021-12-01,Dh,Dh.,Resorts,7948355.00
2022-01-01,Dh,Dh.,Resorts,7710671.84
2022-01-01,Dh,Dh.,Guesthouse,734.88
2022-02-01,Dh,Dh.,Resorts,7421533.75
2022-02-01,Dh,Dh.,Guesthouse,2878.47
2022-03-01,Dh,Dh.,Resorts,2374278.60
2022-03-01,Dh,Dh.,Guesthouse,69346.53
2022-04-01,Dh,Dh.,Resorts,8229940.08
2022-04-01,Dh,Dh.,Guesthouse,4782.72
2022-05-01,Dh,Dh.,Resorts,6870018.54
2022-05-01,Dh,Dh.,Guesthouse,412.83
2022-06-01,Dh,Dh.,Resorts,3773289.90
2022-06-01,Dh,Dh.,Guesthouse,3089.37
2022-07-01,Dh,Dh.,Resorts,4074413.78
2022-07-01,Dh,Dh.,Guesthouse,184.20
2022-08-01,Dh,Dh.,Resorts,4056670.14
2022-09-01,Dh,Dh.,Resorts,4099654.68
2022-10-01,Dh,Dh.,Resorts,2939448.18
2022-10-01,Dh,Dh.,Guesthouse,1104.48
2022-11-01,Dh,Dh.,Resorts,4830464.40
2022-11-01,Dh,Dh.,Guesthouse,230.40
2022-12-01,Dh,Dh.,Resorts,4412721.42
2022-12-01,Dh,Dh.,Guesthouse,1612.80
2023-01-01,Dh,Dh.,Resorts,5711331.24
2023-01-01,Dh,Dh.,Guesthouse,5326.84
2023-02-01,Dh,Dh.,Resorts,6935716.92
2023-02-01,Dh,Dh.,Guesthouse,3563.52
2023-03-01,Dh,Dh.,Resorts,6602582.52
2023-03-01,Dh,Dh.,Guesthouse,7537.25
2023-04-01,Dh,Dh.,Resorts,6413109.72
2023-04-01,Dh,Dh.,Guesthouse,5732.14
2023-05-01,Dh,Dh.,Resorts,4507858.00
2023-05-01,Dh,Dh.,Guesthouse,4660.00
2023-06-01,Dh,Dh.,Resorts,2382832.56
2023-07-01,Dh,Dh.,Resorts,6141055.23
2023-08-01,Dh,Dh.,Resorts,3836877.18
2023-09-01,Dh,Dh.,Resorts,2814084.96
2023-10-01,Dh,Dh.,Resorts,5055059.91
2023-10-01,Dh,Dh.,Guesthouse,92.04
2023-11-01,Dh,Dh.,Resorts,5576985.94
2023-11-01,Dh,Dh.,Guesthouse,184.08
2023-12-01,Dh,Dh.,Resorts,5374674.84
2023-12-01,Dh,Dh.,Guesthouse,737.28
2024-01-01,Dh,Dh.,Resorts,7839959.86
2024-01-01,Dh,Dh.,Guesthouse,3256.95
2024-02-01,Dh,Dh.,Resorts,7326149.52
2024-02-01,Dh,Dh.,Guesthouse,6537.87
2024-03-01,Dh,Dh.,Resorts,5769028.80
2024-03-01,Dh,Dh.,Guesthouse,5922.99
2024-04-01,Dh,Dh.,Resorts,8474644.41
2024-04-01,Dh,Dh.,Guesthouse,1198.86
2024-05-01,Dh,Dh.,Resorts,5527552.20
2024-05-01,Dh,Dh.,Guesthouse,3718.50
2024-06-01,Dh,Dh.,Resorts,3654042.60
2024-06-01,Dh,Dh.,Guesthouse,735.96
2024-07-01,Dh,Dh.,Resorts,2760222.39
2024-07-01,Dh,Dh.,Guesthouse,642.72
2024-08-01,Dh,Dh.,Resorts,5336345.99
2024-08-01,Dh,Dh.,Guesthouse,1748.64
2024-09-01,Dh,Dh.,Resorts,4884066.12
2024-09-01,Dh,Dh.,Guesthouse,2944.92
2024-10-01,Dh,Dh.,Resorts,2939046.66
2024-10-01,Dh,Dh.,Guesthouse,2854.92
2024-11-01,Dh,Dh.,Hotels,298806.90
2024-11-01,Dh,Dh.,Guesthouse,867626.00
2024-11-01,Dh,Dh.,Vessels,4924.44
2024-12-01,Dh,Dh.,Hotels,549288.36
2024-12-01,Dh,Dh.,Guesthouse,1096197.84
2024-12-01,Dh,Dh.,Vessels,9578.13
2025-01-01,Dh,Dh.,Resorts,5431351.05
2025-01-01,Dh,Dh.,Guesthouse,1749.90
2025-02-01,Dh,Dh.,Resorts,13172016.11
2025-02-01,Dh,Dh.,Guesthouse,10413.24
2025-03-01,Dh,Dh.,Resorts,12808509.80
2025-03-01,Dh,Dh.,Guesthouse,10328.64
2025-04-01,Dh,Dh.,Resorts,11917215.33
2025-04-01,Dh,Dh.,Guesthouse,276.48
2025-05-01,Dh,Dh.,Resorts,11671034.75
2025-05-01,Dh,Dh.,Guesthouse,16220.58
2025-06-01,Dh,Dh.,Resorts,16521920.02
2025-06-01,Dh,Dh.,Guesthouse,1012.44
2025-07-01,Dh,Dh.,Resorts,13095332.22
2025-08-01,Dh,Dh.,Resorts,14670803.33
2025-09-01,Dh,Dh.,Resorts,8810222.33
2025-09-01,Dh,Dh.,Guesthouse,737.76
2025-10-01,Dh,Dh.,Resorts,12156171.31
2025-10-01,Dh,Dh.,Guesthouse,1291.08
2025-11-01,Dh,Dh.,Resorts,13101172.20
2025-11-01,Dh,Dh.,Guesthouse,2858.70
2025-12-01,Dh,Dh.,Resorts,13073137.32
2025-12-01,Dh,Dh.,Guesthouse,9037.56
2019-01-01,Th,Th.,Resorts,279985.68
2019-01-01,Th,Th.,Guesthouse,367.20
2019-02-01,Th,Th.,Resorts,159045.12
2019-02-01,Th,Th.,Guesthouse,275.76
2019-03-01,Th,Th.,Resorts,277500.60
2019-04-01,Th,Th.,Resorts,208140.54
2019-05-01,Th,Th.,Guesthouse,2580.48
2019-06-01,Th,Th.,Resorts,436662.00
2019-06-01,Th,Th.,Guesthouse,368.64
2019-07-01,Th,Th.,Resorts,95626.26
2019-07-01,Th,Th.,Guesthouse,46.08
2019-08-01,Th,Th.,Resorts,165288.06
2019-08-01,Th,Th.,Guesthouse,505.23
2019-09-01,Th,Th.,Resorts,166408.32
2019-09-01,Th,Th.,Guesthouse,2025.66
2019-10-01,Th,Th.,Resorts,58283.04
2019-11-01,Th,Th.,Resorts,165472.02
2019-11-01,Th,Th.,Guesthouse,368.64
2020-01-01,Th,Th.,Resorts,348597.12
2020-01-01,Th,Th.,Guesthouse,1195.86
2020-02-01,Th,Th.,Resorts,440072.70
2020-02-01,Th,Th.,Guesthouse,1288.56
2020-03-01,Th,Th.,Resorts,189162.96
2020-03-01,Th,Th.,Guesthouse,3449.25
2020-04-01,Th,Th.,Resorts,70594.56
2020-04-01,Th,Th.,Guesthouse,5435.28
2020-12-01,Th,Th.,Resorts,152367.48
2021-01-01,Th,Th.,Resorts,230968.80
2021-01-01,Th,Th.,Guesthouse,275.22
2021-02-01,Th,Th.,Resorts,289101.90
2021-02-01,Th,Th.,Guesthouse,4469.76
2021-03-01,Th,Th.,Resorts,163617.72
2021-03-01,Th,Th.,Guesthouse,275.22
2021-04-01,Th,Th.,Resorts,182239.20
2021-04-01,Th,Th.,Guesthouse,1234.44
2021-05-01,Th,Th.,Resorts,182476.80
2021-05-01,Th,Th.,Guesthouse,183.00
2021-06-01,Th,Th.,Resorts,178235.58
2021-07-01,Th,Th.,Resorts,33966.00
2021-08-01,Th,Th.,Resorts,88508.10
2021-08-01,Th,Th.,Guesthouse,6068.91
2021-09-01,Th,Th.,Resorts,153430.68
2021-09-01,Th,Th.,Guesthouse,16625.91
2021-10-01,Th,Th.,Resorts,35987.64
2021-10-01,Th,Th.,Guesthouse,25213.17
2021-11-01,Th,Th.,Resorts,267182.10
2021-11-01,Th,Th.,Guesthouse,4050.72
2021-12-01,Th,Th.,Resorts,288833.04
2021-12-01,Th,Th.,Guesthouse,2256.84
2022-01-01,Th,Th.,Resorts,341582.88
2022-01-01,Th,Th.,Guesthouse,2718.87
2022-02-01,Th,Th.,Resorts,283944.96
2022-02-01,Th,Th.,Guesthouse,1700.52
2022-03-01,Th,Th.,Guesthouse,10327.50
2022-04-01,Th,Th.,Resorts,322493.34
2022-04-01,Th,Th.,Guesthouse,3269.43
2022-05-01,Th,Th.,Resorts,361359.36
2022-05-01,Th,Th.,Guesthouse,3947.94
2022-06-01,Th,Th.,Resorts,179402.58
2022-06-01,Th,Th.,Guesthouse,2626.68
2022-07-01,Th,Th.,Guesthouse,2626.56
2022-08-01,Th,Th.,Resorts,272679.12
2022-08-01,Th,Th.,Guesthouse,5196.66
2022-09-01,Th,Th.,Resorts,257774.40
2022-09-01,Th,Th.,Guesthouse,10727.64
2022-10-01,Th,Th.,Resorts,99587.28
2022-11-01,Th,Th.,Resorts,201383.52
2022-11-01,Th,Th.,Guesthouse,1474.08
2022-12-01,Th,Th.,Resorts,193870.50
2022-12-01,Th,Th.,Guesthouse,2718.72
2023-01-01,Th,Th.,Resorts,242719.20
2023-01-01,Th,Th.,Guesthouse,9280.02
2023-02-01,Th,Th.,Resorts,184292.10
2023-02-01,Th,Th.,Guesthouse,11296.62
2023-03-01,Th,Th.,Resorts,242999.70
2023-03-01,Th,Th.,Guesthouse,18276.78
2023-04-01,Th,Th.,Resorts,177809.52
2023-04-01,Th,Th.,Guesthouse,13169.67
2023-05-01,Th,Th.,Resorts,456352.00
2023-05-01,Th,Th.,Guesthouse,14870.00
2023-06-01,Th,Th.,Guesthouse,6672.27
2023-07-01,Th,Th.,Resorts,72067.32
2023-07-01,Th,Th.,Guesthouse,735.36
2023-08-01,Th,Th.,Resorts,128571.60
2023-08-01,Th,Th.,Guesthouse,8196.90
2023-09-01,Th,Th.,Resorts,175218.00
2023-09-01,Th,Th.,Guesthouse,2803.56
2023-10-01,Th,Th.,Resorts,79407.00
2023-10-01,Th,Th.,Guesthouse,57194.46
2023-11-01,Th,Th.,Resorts,167478.24
2023-11-01,Th,Th.,Guesthouse,8785.56
2023-12-01,Th,Th.,Resorts,182607.36
2023-12-01,Th,Th.,Guesthouse,4703.22
2024-01-01,Th,Th.,Resorts,212836.80
2024-01-01,Th,Th.,Guesthouse,2529.54
2024-02-01,Th,Th.,Resorts,234334.86
2024-02-01,Th,Th.,Guesthouse,48676.29
2024-03-01,Th,Th.,Resorts,266884.68
2024-03-01,Th,Th.,Guesthouse,33987.81
2024-04-01,Th,Th.,Resorts,252871.92
2024-04-01,Th,Th.,Guesthouse,20592.90
2024-05-01,Th,Th.,Resorts,285684.60
2024-05-01,Th,Th.,Guesthouse,20714.10
2024-06-01,Th,Th.,Resorts,1599758.22
2024-06-01,Th,Th.,Guesthouse,1751.88
2024-07-01,Th,Th.,Resorts,90006.72
2024-07-01,Th,Th.,Guesthouse,20946.03
2024-08-01,Th,Th.,Resorts,87828.48
2024-08-01,Th,Th.,Guesthouse,9551.76
2024-09-01,Th,Th.,Guesthouse,39218.19
2024-10-01,Th,Th.,Resorts,198512.64
2024-10-01,Th,Th.,Guesthouse,23726.46
2024-10-01,Th,Th.,Vessels,414.72
2024-11-01,Th,Th.,Resorts,4495036.08
2024-11-01,Th,Th.,Guesthouse,1932.84
2024-12-01,Th,Th.,Resorts,5032336.04
2024-12-01,Th,Th.,Guesthouse,11405.52
2025-01-01,Th,Th.,Resorts,283996.98
2025-01-01,Th,Th.,Guesthouse,18073.65
2025-02-01,Th,Th.,Guesthouse,26421.03
2025-03-01,Th,Th.,Resorts,287357.52
2025-03-01,Th,Th.,Guesthouse,103278.66
2025-04-01,Th,Th.,Resorts,827696.76
2025-04-01,Th,Th.,Guesthouse,162609.36
2025-05-01,Th,Th.,Guesthouse,27481.56
2025-06-01,Th,Th.,Resorts,790140.96
2025-06-01,Th,Th.,Guesthouse,43620.06
2025-07-01,Th,Th.,Resorts,163598.28
2025-07-01,Th,Th.,Guesthouse,25544.94
2025-08-01,Th,Th.,Resorts,264855.84
2025-08-01,Th,Th.,Guesthouse,15769.62
2025-09-01,Th,Th.,Resorts,291599.64
2025-09-01,Th,Th.,Guesthouse,34490.28
2025-10-01,Th,Th.,Resorts,195690.84
2025-10-01,Th,Th.,Guesthouse,2951.04
2025-11-01,Th,Th.,Resorts,310412.52
2025-11-01,Th,Th.,Guesthouse,31227.30
2025-12-01,Th,Th.,Guesthouse,34075.29
2019-01-01,L,L.,Resorts,433876.56
2019-01-01,L,L.,Guesthouse,20479.23
2019-02-01,L,L.,Resorts,412635.12
2019-02-01,L,L.,Guesthouse,28330.08
2019-03-01,L,L.,Resorts,482724.30
2019-03-01,L,L.,Guesthouse,33745.47
2019-04-01,L,L.,Resorts,370667.52
2019-04-01,L,L.,Guesthouse,10352.43
2019-05-01,L,L.,Resorts,481829.40
2019-05-01,L,L.,Guesthouse,7598.25
2019-06-01,L,L.,Resorts,314366.40
2019-06-01,L,L.,Guesthouse,4740.06
2019-07-01,L,L.,Resorts,265383.54
2019-07-01,L,L.,Guesthouse,6398.01
2019-08-01,L,L.,Resorts,480503.52
2019-08-01,L,L.,Guesthouse,4832.43
2019-09-01,L,L.,Resorts,526401.54
2019-09-01,L,L.,Guesthouse,2986.77
2019-10-01,L,L.,Resorts,337950.72
2019-10-01,L,L.,Guesthouse,2351.01
2019-11-01,L,L.,Resorts,327327.12
2019-11-01,L,L.,Guesthouse,4328.70
2019-12-01,L,L.,Resorts,324229.50
2019-12-01,L,L.,Guesthouse,2943.48
2020-01-01,L,L.,Resorts,471367.80
2020-01-01,L,L.,Guesthouse,10414.08
2020-02-01,L,L.,Resorts,435306.30
2020-02-01,L,L.,Guesthouse,44437.11
2020-03-01,L,L.,Resorts,382620.78
2020-03-01,L,L.,Guesthouse,11804.16
2020-04-01,L,L.,Resorts,222105.60
2020-07-01,L,L.,Resorts,37325.78
2020-09-01,L,L.,Resorts,153249.71
2020-10-01,L,L.,Guesthouse,14325.21
2020-11-01,L,L.,Resorts,213006.42
2020-11-01,L,L.,Guesthouse,1704.42
2020-12-01,L,L.,Resorts,163278.96
2020-12-01,L,L.,Guesthouse,12541.92
2021-01-01,L,L.,Resorts,411510.84
2021-02-01,L,L.,Resorts,407921.28
2021-02-01,L,L.,Guesthouse,3273.03
2021-03-01,L,L.,Resorts,328612.68
2021-03-01,L,L.,Guesthouse,20253.96
2021-04-01,L,L.,Resorts,312558.18
2021-04-01,L,L.,Guesthouse,2286.00
2021-05-01,L,L.,Resorts,349194.24
2021-06-01,L,L.,Resorts,285494.88
2021-07-01,L,L.,Guesthouse,19341.00
2021-08-01,L,L.,Resorts,482867.22
2021-08-01,L,L.,Guesthouse,11475.00
2021-09-01,L,L.,Resorts,415376.52
2021-10-01,L,L.,Resorts,222928.20
2021-11-01,L,L.,Resorts,527777.39
2021-12-01,L,L.,Resorts,462497.76
2021-12-01,L,L.,Guesthouse,33301.83
2022-01-01,L,L.,Resorts,635786.52
2022-01-01,L,L.,Guesthouse,23239.44
2022-02-01,L,L.,Resorts,506642.10
2022-03-01,L,L.,Resorts,417401.40
2022-03-01,L,L.,Guesthouse,15350.00
2022-04-01,L,L.,Resorts,472074.18
2022-04-01,L,L.,Guesthouse,27860.25
2022-05-01,L,L.,Resorts,492318.72
2022-05-01,L,L.,Guesthouse,4881.30
2022-06-01,L,L.,Resorts,314506.80
2022-06-01,L,L.,Guesthouse,26867.67
2022-07-01,L,L.,Resorts,212152.32
2022-07-01,L,L.,Guesthouse,8156.16
2022-08-01,L,L.,Resorts,318962.40
2022-09-01,L,L.,Guesthouse,5176.53
2022-10-01,L,L.,Resorts,70732.80
2022-10-01,L,L.,Guesthouse,15488.52
2022-11-01,L,L.,Resorts,418633.10
2022-12-01,L,L.,Resorts,328995.84
2022-12-01,L,L.,Guesthouse,23225.67
2023-01-01,L,L.,Resorts,438620.40
2023-01-01,L,L.,Guesthouse,15703.05
2023-02-01,L,L.,Resorts,315218.64
2023-02-01,L,L.,Guesthouse,11291.40
2023-03-01,L,L.,Resorts,399637.68
2023-03-01,L,L.,Guesthouse,19224.30
2023-04-01,L,L.,Resorts,322677.00
2023-04-01,L,L.,Guesthouse,25153.20
2023-05-01,L,L.,Resorts,379474.00
2023-06-01,L,L.,Guesthouse,36679.68
2023-07-01,L,L.,Resorts,369133.92
2023-07-01,L,L.,Guesthouse,15012.30
2023-08-01,L,L.,Resorts,235560.96
2023-08-01,L,L.,Guesthouse,8102.16
2023-10-01,L,L.,Resorts,599257.80
2023-11-01,L,L.,Resorts,532826.45
2023-11-01,L,L.,Guesthouse,11181.90
2023-12-01,L,L.,Resorts,297206.70
2024-01-01,L,L.,Resorts,339075.36
2024-01-01,L,L.,Guesthouse,9707.13
2024-02-01,L,L.,Resorts,417300.48
2024-02-01,L,L.,Guesthouse,32304.51
2024-03-01,L,L.,Resorts,520542.96
2024-03-01,L,L.,Guesthouse,11204.43
2024-04-01,L,L.,Resorts,434581.20
2024-04-01,L,L.,Guesthouse,21148.56
2024-05-01,L,L.,Resorts,369597.30
2024-05-01,L,L.,Guesthouse,27381.85
2024-06-01,L,L.,Resorts,4360080.00
2024-06-01,L,L.,Guesthouse,5074.23
2024-07-01,L,L.,Resorts,173976.90
2024-07-01,L,L.,Guesthouse,28634.26
2024-08-01,L,L.,Resorts,235683.90
2024-08-01,L,L.,Guesthouse,6162.66
2024-09-01,L,L.,Resorts,385095.36
2024-09-01,L,L.,Guesthouse,38923.64
2024-10-01,L,L.,Resorts,131973.12
2024-11-01,L,L.,Resorts,10130985.26
2024-11-01,L,L.,Hotels,464327.70
2024-11-01,L,L.,Guesthouse,4236.60
2024-11-01,L,L.,Vessels,275.94
2024-12-01,L,L.,Resorts,11978382.39
2024-12-01,L,L.,Hotels,780731.70
2024-12-01,L,L.,Vessels,138.06
2025-01-01,L,L.,Resorts,429742.08
2025-01-01,L,L.,Guesthouse,7664.64
2025-02-01,L,L.,Resorts,748892.16
2025-02-01,L,L.,Guesthouse,5710.20
2025-03-01,L,L.,Resorts,739051.08
2025-03-01,L,L.,Guesthouse,16553.49
2025-04-01,L,L.,Resorts,623185.92
2025-04-01,L,L.,Guesthouse,36961.68
2025-05-01,L,L.,Resorts,964546.56
2025-05-01,L,L.,Guesthouse,30750.72
2025-06-01,L,L.,Resorts,382344.12
2025-06-01,L,L.,Guesthouse,50795.11
2025-07-01,L,L.,Resorts,298423.92
2025-07-01,L,L.,Guesthouse,4856.92
2025-08-01,L,L.,Resorts,663430.68
2025-08-01,L,L.,Guesthouse,5502.46
2025-09-01,L,L.,Resorts,652179.84
2025-09-01,L,L.,Vessels,1844.40
2025-10-01,L,L.,Resorts,291046.32
2025-10-01,L,L.,Guesthouse,14063.55
2025-11-01,L,L.,Resorts,704560.80
2025-11-01,L,L.,Guesthouse,3043.26
2025-12-01,L,L.,Resorts,973474.32
2025-12-01,L,L.,Guesthouse,19873.41
2019-01-01,GA,GA.,Resorts,1157487.44
2019-01-01,GA,GA.,Hotels,260749.32
2019-01-01,GA,GA.,Guesthouse,322.56
2019-02-01,GA,GA.,Resorts,1003253.76
2019-02-01,GA,GA.,Hotels,315789.24
2019-02-01,GA,GA.,Guesthouse,3678.90
2019-03-01,GA,GA.,Resorts,1431623.40
2019-03-01,GA,GA.,Hotels,334322.52
2019-04-01,GA,GA.,Resorts,1134944.76
2019-04-01,GA,GA.,Hotels,313067.52
2019-05-01,GA,GA.,Resorts,963946.80
2019-05-01,GA,GA.,Hotels,262471.68
2019-06-01,GA,GA.,Resorts,399237.12
2019-06-01,GA,GA.,Hotels,145509.36
2019-07-01,GA,GA.,Resorts,982765.86
2019-07-01,GA,GA.,Hotels,101033.70
2019-08-01,GA,GA.,Resorts,786179.01
2019-08-01,GA,GA.,Hotels,111445.20
2019-08-01,GA,GA.,Guesthouse,92.16
2019-09-01,GA,GA.,Resorts,1156715.10
2019-09-01,GA,GA.,Hotels,261379.80
2019-10-01,GA,GA.,Resorts,696075.00
2019-10-01,GA,GA.,Hotels,202488.00
2019-10-01,GA,GA.,Guesthouse,1012.44
2019-11-01,GA,GA.,Resorts,1204152.78
2019-11-01,GA,GA.,Hotels,260274.60
2019-11-01,GA,GA.,Guesthouse,2072.13
2019-12-01,GA,GA.,Resorts,1200792.36
2019-12-01,GA,GA.,Hotels,263810.40
2019-12-01,GA,GA.,Guesthouse,137.97
2020-01-01,GA,GA.,Resorts,1674547.20
2020-01-01,GA,GA.,Hotels,316108.80
2020-01-01,GA,GA.,Guesthouse,2164.20
2020-02-01,GA,GA.,Resorts,920335.68
2020-02-01,GA,GA.,Guesthouse,967.05
2020-03-01,GA,GA.,Resorts,1938856.44
2020-03-01,GA,GA.,Hotels,679862.52
2020-03-01,GA,GA.,Guesthouse,2111.13
2020-04-01,GA,GA.,Resorts,1556209.62
2020-05-01,GA,GA.,Resorts,475269.12
2020-05-01,GA,GA.,Hotels,133816.32
2020-06-01,GA,GA.,Resorts,84408.12
2020-08-01,GA,GA.,Resorts,5482.80
2020-09-01,GA,GA.,Resorts,32461.14
2020-09-01,GA,GA.,Hotels,15799.92
2020-11-01,GA,GA.,Resorts,172699.86
2020-11-01,GA,GA.,Hotels,63985.44
2020-12-01,GA,GA.,Resorts,332544.96
2020-12-01,GA,GA.,Hotels,37625.76
2021-01-01,GA,GA.,Resorts,673505.28
2021-01-01,GA,GA.,Hotels,149909.40
2021-02-01,GA,GA.,Resorts,1053551.34
2021-02-01,GA,GA.,Hotels,248094.72
2021-03-01,GA,GA.,Resorts,1832412.66
2021-03-01,GA,GA.,Hotels,227338.80
2021-04-01,GA,GA.,Resorts,1250309.04
2021-04-01,GA,GA.,Hotels,193928.28
2021-05-01,GA,GA.,Resorts,1178773.08
2021-05-01,GA,GA.,Hotels,113482.38
2021-06-01,GA,GA.,Resorts,899992.92
2021-06-01,GA,GA.,Hotels,89446.50
2021-07-01,GA,GA.,Resorts,552523.92
2021-07-01,GA,GA.,Hotels,78755.88
2021-08-01,GA,GA.,Resorts,995878.50
2021-08-01,GA,GA.,Hotels,144130.56
2021-09-01,GA,GA.,Resorts,1547049.30
2021-09-01,GA,GA.,Hotels,307553.70
2021-10-01,GA,GA.,Resorts,1581544.80
2021-10-01,GA,GA.,Hotels,242157.24
2021-11-01,GA,GA.,Resorts,1653813.36
2021-11-01,GA,GA.,Hotels,245422.08
2021-12-01,GA,GA.,Resorts,3183049.68
2021-12-01,GA,GA.,Hotels,322442.10
2022-01-01,GA,GA.,Resorts,2392118.34
2022-01-01,GA,GA.,Hotels,279346.26
2022-02-01,GA,GA.,Resorts,1346310.06
2022-02-01,GA,GA.,Hotels,246817.38
2022-02-01,GA,GA.,Guesthouse,7925.76
2022-03-01,GA,GA.,Resorts,2910020.88
2022-03-01,GA,GA.,Guesthouse,29192.28
2022-04-01,GA,GA.,Resorts,1330213.74
2022-04-01,GA,GA.,Hotels,213393.60
2022-04-01,GA,GA.,Guesthouse,1244.16
2022-05-01,GA,GA.,Resorts,1302955.14
2022-05-01,GA,GA.,Hotels,212653.32
2022-06-01,GA,GA.,Resorts,954108.12
2022-06-01,GA,GA.,Hotels,206480.58
2022-07-01,GA,GA.,Resorts,1831949.70
2022-07-01,GA,GA.,Hotels,168635.10
2022-08-01,GA,GA.,Resorts,900008.64
2022-08-01,GA,GA.,Hotels,204312.60
2022-08-01,GA,GA.,Guesthouse,368.40
2022-09-01,GA,GA.,Resorts,1637392.80
2022-09-01,GA,GA.,Hotels,200974.20
2022-10-01,GA,GA.,Resorts,3972494.82
2022-10-01,GA,GA.,Hotels,221947.74
2022-11-01,GA,GA.,Resorts,1178163.06
2022-11-01,GA,GA.,Hotels,298690.56
2022-12-01,GA,GA.,Resorts,1177540.68
2022-12-01,GA,GA.,Hotels,321638.40
2023-01-01,GA,GA.,Resorts,2380122.24
2023-01-01,GA,GA.,Hotels,311477.40
2023-01-01,GA,GA.,Guesthouse,6476.13
2023-02-01,GA,GA.,Resorts,3530854.38
2023-02-01,GA,GA.,Hotels,268563.60
2023-02-01,GA,GA.,Guesthouse,320.67
2023-03-01,GA,GA.,Resorts,1245640.92
2023-03-01,GA,GA.,Hotels,253827.60
2023-04-01,GA,GA.,Resorts,1362685.92
2023-04-01,GA,GA.,Hotels,269277.96
2023-05-01,GA,GA.,Resorts,4457947.00
2023-05-01,GA,GA.,Hotels,259045.00
2023-05-01,GA,GA.,Guesthouse,1703.00
2023-06-01,GA,GA.,Resorts,851435.88
2023-07-01,GA,GA.,Resorts,1433448.90
2023-07-01,GA,GA.,Hotels,449039.28
2023-08-01,GA,GA.,Resorts,1379767.32
2023-08-01,GA,GA.,Hotels,191568.00
2023-08-01,GA,GA.,Guesthouse,2759.40
2023-09-01,GA,GA.,Resorts,1360696.26
2023-09-01,GA,GA.,Guesthouse,735.36
2023-10-01,GA,GA.,Resorts,1843229.04
2023-10-01,GA,GA.,Hotels,557302.20
2023-10-01,GA,GA.,Guesthouse,2935.68
2023-11-01,GA,GA.,Resorts,1727781.54
2023-11-01,GA,GA.,Hotels,262300.80
2023-12-01,GA,GA.,Resorts,1726610.88
2023-12-01,GA,GA.,Hotels,317814.12
2024-01-01,GA,GA.,Resorts,2042701.68
2024-01-01,GA,GA.,Hotels,337142.52
2024-02-01,GA,GA.,Resorts,2541385.74
2024-02-01,GA,GA.,Hotels,272708.10
2024-03-01,GA,GA.,Resorts,2731488.96
2024-03-01,GA,GA.,Hotels,290926.80
2024-04-01,GA,GA.,Resorts,2332404.36
2024-04-01,GA,GA.,Hotels,259582.08
2024-04-01,GA,GA.,Guesthouse,92.16
2024-05-01,GA,GA.,Resorts,1451139.66
2024-05-01,GA,GA.,Hotels,177200.40
2024-05-01,GA,GA.,Guesthouse,24279.81
2024-06-01,GA,GA.,Resorts,593842.62
2024-06-01,GA,GA.,Hotels,215395.18
2024-07-01,GA,GA.,Resorts,957955.26
2024-07-01,GA,GA.,Hotels,148101.12
2024-08-01,GA,GA.,Resorts,1193063.40
2024-08-01,GA,GA.,Hotels,157460.30
2024-08-01,GA,GA.,Guesthouse,275.94
2024-09-01,GA,GA.,Resorts,1447330.68
